"path","closure","backup_sha256","recovered_sha256","curated_after_recovery","sensitive_content_review","notes"
"tests/semantic-ingest/vault-transaction-v2.tests.ps1","recovered","5872bc2b7f498426ef984fe9418178f2e37848cebc13529cbeb28e82cefce9b8","5872bc2b7f498426ef984fe9418178f2e37848cebc13529cbeb28e82cefce9b8","false","passed","Recovered byte-identically from verified backup."
"tests/source-conversion/conversion-orchestrator.tests.ps1","superseded","aae824c2afd62096c72d312b8be547db66debc3b65d02d0dda90b02c95cc1270","4ab2422b48087243974568facd00d8ee91bb0206d20e4fd3f87f8b8b0e85438b","false","passed","Current main version retained because it includes later fixes or broader repository support."
"tests/source-conversion/incremental-selection.tests.ps1","superseded","735566183e892a7c4e85783f220ad4c6e4f5b69de2c51b7b9586dee7e00278d7","5cefe94aea21669e954df5c500d3776db08566a7c25494fff295d1709e9e3aab","false","passed","Current main version retained because it includes later fixes or broader repository support."
"tests/wiki-integrity/wiki-integrity.tests.ps1","superseded","dc0065df9026294dc53e33d3f25bcf4b7d8295adc759e8aadfbbba327e440a2b","195ebb16a3beda882b3f6f1160f500f9e1fe36d00ace35e76df268ce7c03fbed","false","passed","Current main version retained because it includes later fixes or broader repository support."
"tools/config/local-skill-contracts.json","recovered","a3f106a12202b16b82c95d67755750533b511c62e45e6c2c7f7d2688d58c4df1","a3f106a12202b16b82c95d67755750533b511c62e45e6c2c7f7d2688d58c4df1","false","passed","Recovered byte-identically from verified backup."
"tools/config/semantic-ingest-schema.json","recovered","e2473b49a2db1d87cadd110f360983073d01e5844ebf15a8dd72b65168a6c472","e2473b49a2db1d87cadd110f360983073d01e5844ebf15a8dd72b65168a6c472","false","passed","Recovered byte-identically from verified backup."
"tools/config/source-selection-policy.json","recovered","b1502ee53b1a60061185d0fecc8fccdc48b296c54d435e716827156bc0940c9a","b1502ee53b1a60061185d0fecc8fccdc48b296c54d435e716827156bc0940c9a","false","passed","Recovered byte-identically from verified backup."
"tools/config/vault-transaction-schema.json","recovered","55539e7b27c8253e33f2256cc9cf4c213d5705909a69a15165c33ee6143482b3","55539e7b27c8253e33f2256cc9cf4c213d5705909a69a15165c33ee6143482b3","false","passed","Recovered byte-identically from verified backup."
"tools/invoke-vault-transaction.ps1","recovered","a4f00c56bf3c0dfcd54eee8b93db60f7c29a337b458eda267826c7bfa6fc6a44","a4f00c56bf3c0dfcd54eee8b93db60f7c29a337b458eda267826c7bfa6fc6a44","false","passed","Recovered byte-identically from verified backup."
"tools/manage-clipping-dispositions.ps1","recovered","505e0ce7281916fc7ea61b97351574978aee0c7e41440332ed0364dced575f10","505e0ce7281916fc7ea61b97351574978aee0c7e41440332ed0364dced575f10","false","passed","Recovered byte-identically from verified backup."
"tools/new-clipping-intake.ps1","recovered","10242513377978f412a4e17bcac1e030fcb1ff6935c807ae8d50789322f055ca","10242513377978f412a4e17bcac1e030fcb1ff6935c807ae8d50789322f055ca","false","passed","Recovered byte-identically from verified backup."
"tools/new-clipping-source-inventory.ps1","recovered","7e338da76a5e061f5ade738b4efe6e94d182bca715e2df6156a0938576a13137","7e338da76a5e061f5ade738b4efe6e94d182bca715e2df6156a0938576a13137","false","passed","Recovered byte-identically from verified backup."
"tools/new-semantic-ingest-package.ps1","recovered","62f9954deaca274c9df91477dad261f94aea30f79160d1a3642c8a7fac5222f3","62f9954deaca274c9df91477dad261f94aea30f79160d1a3642c8a7fac5222f3","false","passed","Recovered byte-identically from verified backup."
"tools/new-source-coverage-inventory.ps1","superseded","e90b2dddc380cc097fc2c79050ed209395b1e993d72e042306aea3af60178647","d28fa826995cd1bec33cc685d38a0d24d84c99645f03424583bf37360d7684e7","false","passed","Current main version retained because it includes later fixes or broader repository support."
"tools/new-untitled-duplicate-report.ps1","recovered","f2c6e4f76210b15852f8fabb13027b6513126963742183a71195ff02138acdd5","f2c6e4f76210b15852f8fabb13027b6513126963742183a71195ff02138acdd5","false","passed","Recovered byte-identically from verified backup."
"tools/reconcile-clipping-backlog.ps1","recovered","f80d6e04225a6bd495b8823b9dac3a0f98f876488ed2e70e3e256c7805ea9f6f","f80d6e04225a6bd495b8823b9dac3a0f98f876488ed2e70e3e256c7805ea9f6f","false","passed","Recovered byte-identically from verified backup."
"tools/resolve-vault-link.ps1","recovered","285f6383766c63cdd49f78b257609507f66ed9c7f79c706c8123bb70aa15e878","285f6383766c63cdd49f78b257609507f66ed9c7f79c706c8123bb70aa15e878","false","passed","Recovered byte-identically from verified backup."
"tools/set-file-transactional.ps1","recovered","83e30ebf903a2bbf33801f927aa6bf9a254d0cc609700bee467bb466eb01317d","83e30ebf903a2bbf33801f927aa6bf9a254d0cc609700bee467bb466eb01317d","false","passed","Recovered byte-identically from verified backup."
"tools/test-semantic-ingest-package.ps1","recovered","dda4b9c0d23a61e5796759dde5425494a094898e93a3484dc5fae76744d2191c","dda4b9c0d23a61e5796759dde5425494a094898e93a3484dc5fae76744d2191c","false","passed","Recovered byte-identically from verified backup."
"tools/test-wiki-integrity.ps1","superseded","a3fb22b9dd57004d9fad67b281b8c3733eb08f8282858ad5046fc712a3df08a5","26865cfd4293c06fff185508f08230a07191095505aa7a544fe398de809b40db","false","passed","Current main version retained because it includes later fixes or broader repository support."
"tools/validate-local-skill.ps1","recovered","878db074b68770b2117b2732cb21bb34859056a5069dbb9330e6a94e7a6af600","878db074b68770b2117b2732cb21bb34859056a5069dbb9330e6a94e7a6af600","false","passed","Recovered byte-identically from verified backup."
"tools/VaultTransaction.psm1","recovered","81e72051e53a2975b0bcb8aff8262aa5fb302c6e22063794126c3192eeef3477","81e72051e53a2975b0bcb8aff8262aa5fb302c6e22063794126c3192eeef3477","false","passed","Recovered byte-identically from verified backup."
"wiki/reusable-practices-library.md","recovered","883007a5dc26e802052b430735bb944df737b3148904e36c2a76d2bf2890084c","d7814618a980e5a4cbcf633b1d1b544e981c5ccc5b470c1e9ad78ca4d008827d","true","passed","Recovered from verified backup, then bounded curation aligned current navigation, custody, or bundle metadata."
"wiki/reusable-practices-router.md","recovered","b170e7802c787701557d2aba334ceb0fe74863f86d19ea1f5d0bb80fed55ca97","04d081e211357b04bc9a3d085619da2cd022e01aa1cf26fb0c426ba91d2f1975","true","passed","Recovered from verified backup, then bounded curation aligned current navigation, custody, or bundle metadata."
"wiki/semantic-ingest-workflow.md","recovered","0613e389f0a169206ab853fb5de686c6c6cd084272da8e231d167e474796ddf6","9f965d258b9830c468670c13851b370bbfc369142d5762c16b145804cfd8fb3b","true","passed","Recovered from verified backup, then bounded curation aligned current navigation, custody, or bundle metadata."
