"path","support_class","source_commit","source_sha256","recovered_sha256","curated_after_recovery","notes"
"tests/newsletter-intelligence/fixtures/links/link-input.json","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","f1f0e94160e69f85ea5d1dc8a5f8ef8e434e86d7952ac9f7ecbe80b26c98a335","bda5644b37cda48ac76a07a04e6c8942ca17cee7c603b1ceaa799bec670f1302","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/fixtures/messages.json","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","191a36eb6a7cf6cede3d8868f6660c63b247a4541c71f267b527b6cc0e6409fa","5af5af6ace3662b4ea31085ebed8efdf1948a991b183488f08da766a9dbdc8a9","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/fixtures/sources/analysis-records.json","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","a1f4672504305080b8e81e288ec65b101f3442d8289a2e5945b91f19cd727a94","b340b004ebd217dd6bfd58bbcc8ecbd58c79655888c08052cc367018bbc45eec","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/fixtures/thin-slice/pilot.json","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","315bc1dc322e8dd4d0cfc21d61e31681422fc5c9410fc25ef50de82806b20842","c5d109fab12b0834d7a96881e1426a440f6321349c74ee670a1fa81670bac3ff","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/retrieval_capability_test.py","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","d53ed140728b3aa7e047e559cf503af85e2ddc6e083f823b811f461f1aeb1231","a99d9d16e1d14bfeb48e7d77a18976d7c508f3cbff3dbfaf67394d61b21f40bf","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/retrieval-capability.tests.ps1","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","b07c7c3c686ce51743761b3fb1b91fd3d3533fc4336d8ed356f8b1066a3a9c02","5c3152c439c7d0a7b5a0001df17003a412b3694f90dacc18ce70357788a49df0","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/run-tests.ps1","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","4636db7c04d7e2233aeb550128013804bcae079798f7e4e7ec20628c2f4e6744","f997d0fb952616677a295a28ad259f340bd84f092fad11645246e8acf877a027","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tests/newsletter-intelligence/thin-slice-pilot.tests.ps1","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","4f8e8baff097479a32d8de4699eb195e734b939e28b6f568cf856a3354ac0f72","7c31df0d54038a460be5225e49a1e50881d07dc3b9a55248b0a485a0e1f5f602","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"tools/config/local-skill-contracts.json","recovery-integration","b8bed71cfaf6fa195b9ab514e2bb7786db324fbe","72493639d60511c1b023e4e437f08dc32b9575c7be6c564b785aab4b05ae9497","49c95f589e8503bc3141821103a92f58ebb1de012f71a8c7415ff2a7eef82b62","true","Registers the newsletter skill dependency contract."
"tools/newsletter_retrieval.py","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","985527998cbe520c0fb8598ffc184cd9710701413c6ba0896748e6b71e96fc74","6a7ef9d9cf27a2cfd96ff63ca2298f4213b16358735cdb81bcd30d26e83ebadf","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"wiki/newsletters/ai-automation-society/ai-automation-society.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","7a2ba0e43e553ab0527fe0313b79ab1b551cf2c393eb57d755f6b0267e294740","7a2ba0e43e553ab0527fe0313b79ab1b551cf2c393eb57d755f6b0267e294740","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/ainauten/ainauten.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","26d54120afb83772094b294865bba3b1f5a8bfeb44ccbf3778dbfaf4c434c1d3","26d54120afb83772094b294865bba3b1f5a8bfeb44ccbf3778dbfaf4c434c1d3","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/ainews/linked-sources/autoresearch-feedback-loops-2026-07-01.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","43823a051f33670d154059c8b415d5614da2ca07d4d7abda160e79be0cddaf2d","b6b2de12cc0ff767e3bc712496a2244a240b4336e0197970631975dba2832bb1","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"wiki/newsletters/ainews/linked-sources/production-agent-shape-vercel-eve-2026-06-17.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","e58c3d6caaedc61dc52f16fa3f939206cba8bca2a4b7b66603183e1561b3b7ee","e0efd306bcd8e58939804d649ce78ed74d6a0fd0b065136efc917911e9cb3d1b","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, line endings, and clean EOF whitespace."
"wiki/newsletters/ainews/linked-sources/skill-engineering-design-2026-07-02.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","837e2150446656bd6003c636a0d1322b7ddcead81c2537b09a8dedbec669be56","f697ccfb34fbb00413ffaf161416000772537944da3109609be9f30c64457daa","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, line endings, and clean EOF whitespace."
"wiki/newsletters/alex-nucci/alex-nucci.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","6ba0cc5d5b937eb835b88a1cab82825b2086d7e593c3ceda209f28c7f8c38d26","6ba0cc5d5b937eb835b88a1cab82825b2086d7e593c3ceda209f28c7f8c38d26","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/alex-volkov-from-thursdai/alex-volkov-from-thursdai.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","73289827f0be6e618fca989ac61d288e052af118cfa3b8620ff16f396e73955e","73289827f0be6e618fca989ac61d288e052af118cfa3b8620ff16f396e73955e","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/anthropic-team/anthropic-team.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","2f6e161ae6569852ad070b5253842f4b4508e9b6bc8656ddfbe7970b9a6971cc","2f6e161ae6569852ad070b5253842f4b4508e9b6bc8656ddfbe7970b9a6971cc","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/apify/apify.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","c504d6917e3745bb2b6ab1baecf3639380d29ff6ca97fd167e98b9fa03c8d58b","c504d6917e3745bb2b6ab1baecf3639380d29ff6ca97fd167e98b9fa03c8d58b","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/artificial-intelligence-made-simple/artificial-intelligence-made-simple.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","c60f2f7767a0be594af1259124ed08bacecf292162badb408d1db7a7f6181093","c60f2f7767a0be594af1259124ed08bacecf292162badb408d1db7a7f6181093","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/ben-at-next-play/ben-at-next-play.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","7a633618c3ba80c17199be5ab91a228de16e18e97f1c87695c8214113fd49c0a","7a633618c3ba80c17199be5ab91a228de16e18e97f1c87695c8214113fd49c0a","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/ben-s-bites/ben-s-bites.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","2db4422ae32f7f08bf936504274e1c2bf8cca4151956cd7b67c3a576023c3e5c","2db4422ae32f7f08bf936504274e1c2bf8cca4151956cd7b67c3a576023c3e5c","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/bjion/bjion.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","f967ef1a8463978d0f6d27f7a4bf78601b22cb6237bc8d8cd2e4af4e9aba0ee2","f967ef1a8463978d0f6d27f7a4bf78601b22cb6237bc8d8cd2e4af4e9aba0ee2","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/colin-matthews-from-tech-for-product/colin-matthews-from-tech-for-product.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","c27f7f229b11980dbaff83e5f311e81477dee68f1ae66ce8965963307cb99da1","c27f7f229b11980dbaff83e5f311e81477dee68f1ae66ce8965963307cb99da1","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/dan-sanchez/dan-sanchez.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","47acdf129bfffd4b24d36226c1b43c25a6586766be17509963cce0545cd68aad","47acdf129bfffd4b24d36226c1b43c25a6586766be17509963cce0545cd68aad","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/deeplearning-ai/deeplearning-ai.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","f5f90772de1b687f55f70136d07fac93e6e5c635f971248655d96373c2bb7f03","f5f90772de1b687f55f70136d07fac93e6e5c635f971248655d96373c2bb7f03","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/dwarkesh-patel/dwarkesh-patel.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","ce33fa43679b3128eb396a63bc2fe9855d41c0943bd5f5de1fc1b3e4385bfb45","ce33fa43679b3128eb396a63bc2fe9855d41c0943bd5f5de1fc1b3e4385bfb45","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/emergent/emergent.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","f4f7412b67082100783acfb06146ae650bdaf7c6099c9ec0b526d0885af9d179","f4f7412b67082100783acfb06146ae650bdaf7c6099c9ec0b526d0885af9d179","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/ethan-mollick-from-one-useful-thing/ethan-mollick-from-one-useful-thing.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","3954d584632c8bc711484b8e4bb6265390ac02902160e932f633cc3618d77d5a","3954d584632c8bc711484b8e4bb6265390ac02902160e932f633cc3618d77d5a","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/every/every.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","5e7ad6c7fc42e804d79b58a7011b738a8c2c6fb0cca8053847b8e091dc6dbd54","5e7ad6c7fc42e804d79b58a7011b738a8c2c6fb0cca8053847b8e091dc6dbd54","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/everyday-ai/everyday-ai.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","e59d923eb9498cf0862136a2b4a9fea6f2e9f4504055cc8b777a2e08e8869d20","e59d923eb9498cf0862136a2b4a9fea6f2e9f4504055cc8b777a2e08e8869d20","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/google-ai-studio/google-ai-studio.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","a463d4ae6f473778599e3fee917b258d878cb85c543d7ccff48e1332aef41c03","a463d4ae6f473778599e3fee917b258d878cb85c543d7ccff48e1332aef41c03","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/hyperagent/hyperagent.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","a5f8dae02d442fd27cfd7b501ab862c3a18fc91cad11fc2d61fda514920d89b2","a5f8dae02d442fd27cfd7b501ab862c3a18fc91cad11fc2d61fda514920d89b2","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/jack-roberts/jack-roberts.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","cc188140dac10d07aa412b74ee6fadc64e6679794756a8947721dae344cbc92c","cc188140dac10d07aa412b74ee6fadc64e6679794756a8947721dae344cbc92c","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/jeremy-caplan/jeremy-caplan.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","28a0bfd421e80cec62eb4f4425eb736852daa9b9e083c27bc68a311dd2716832","28a0bfd421e80cec62eb4f4425eb736852daa9b9e083c27bc68a311dd2716832","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/kris-safarova-firmsconsulting/kris-safarova-firmsconsulting.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","24c9c942344758db37c301affcf3ce760aefd2fb024eb14c0ee9e9c26092ca85","24c9c942344758db37c301affcf3ce760aefd2fb024eb14c0ee9e9c26092ca85","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/learn-prompting/learn-prompting.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","76a1d3db561ef3c87a0e0d06face5da173a1a0682f55dcf7609e15c62e72d673","76a1d3db561ef3c87a0e0d06face5da173a1a0682f55dcf7609e15c62e72d673","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/lenny-s-newsletter/lenny-s-newsletter.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","0aca4644588586448e0696da93b2032182100f2667c40b0a9ed503f9748c1b76","0aca4644588586448e0696da93b2032182100f2667c40b0a9ed503f9748c1b76","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/logan-lyles/logan-lyles.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","6a79b8e93339d168f66a89bc9024f863dd07fac42e10e30b496d661ebce75002","6a79b8e93339d168f66a89bc9024f863dd07fac42e10e30b496d661ebce75002","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/mindstream/mindstream.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","410c9d06fec8b37b78cac97c162395c74eddbc3cbf2aae3baef9791c8aa64d29","410c9d06fec8b37b78cac97c162395c74eddbc3cbf2aae3baef9791c8aa64d29","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/nathan-labenz/nathan-labenz.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","079be3d20c4150de66b02176f5aadd9788af19d7b4ad731b5e7bc01791fae438","079be3d20c4150de66b02176f5aadd9788af19d7b4ad731b5e7bc01791fae438","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/rohan-paul-from-rohan-s-bytes/linked-sources/gpt-5-6-preview-2026-06-26.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","8b478b0809997c5b0bda26e9abe21a99c1c2280b61fcc3185289027979e701aa","54911f709fedcd3478b184cf13ca750a39df45dd03f01e6e8d9e26432ae74752","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"wiki/newsletters/rohan-paul-from-rohan-s-bytes/rohan-paul-from-rohan-s-bytes.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","18f65f97bc7b5d14dc06a09e87fa29321f77934e02dff8cf1cdec069ad5dc5a8","2423b50c6359503efe968ff33f970a18e35c51f5d0afab7f24dde8977697b175","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"wiki/newsletters/similarweb/similarweb.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","b75b356377c1ef604152cffe9d4aa918bbb9e63d6085c604cd59e8a6009cc23e","b75b356377c1ef604152cffe9d4aa918bbb9e63d6085c604cd59e8a6009cc23e","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/simplifying-ai/simplifying-ai.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","609b5f4f959573c5038747da9647fdb513f1ec705c45fe03e042fb10b49f21fb","609b5f4f959573c5038747da9647fdb513f1ec705c45fe03e042fb10b49f21fb","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/substack-notifications/substack-notifications.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","3eca7efde2558b44e20f56872332dde29507f118efe0259fc84114dfcfbd260b","3eca7efde2558b44e20f56872332dde29507f118efe0259fc84114dfcfbd260b","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/taaft-there-s-an-ai-for-that/taaft-there-s-an-ai-for-that.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","c9299f2f921f2a7f6cd685947ae80ecc6a90b876e25a1ab6356d8ff12ccd4c91","c9299f2f921f2a7f6cd685947ae80ecc6a90b876e25a1ab6356d8ff12ccd4c91","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/the-generalist/the-generalist.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","bdfe0f2660112a1d7964854d0c40fbf8d87c159d19c2a6c0c52ba20f90c73d04","bdfe0f2660112a1d7964854d0c40fbf8d87c159d19c2a6c0c52ba20f90c73d04","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/the-information/linked-sources/enterprise-ai-forward-deployment-2026-07-03.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","cfb6f4cdab3b82d2fe1cbf32000d104bc5d149cd260c0b4b02c73bccc222cfe9","9a0d27b970ba818888966731b012b685a87885183b910e77a3db60c01ce0a5df","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, line endings, and clean EOF whitespace."
"wiki/newsletters/the-information/the-information.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","5a01a48293b8592781d5d88751634f1aa6fa0065f0873c97a23f0cbbfb84d76c","6e981bc8946b0f1a2eb1f7f4e0b860843bb12eba0164748b3fe6666a66db14e4","true","Recovered from the historical newsletter branch, then boundedly curated for current portability, links, privacy, or line endings."
"wiki/newsletters/tina-huang/tina-huang.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","7bf46a8b4caef4a3b2b4cbcab7150f0d4a3f9d171e6290c5a548f4f1b6a099f1","7bf46a8b4caef4a3b2b4cbcab7150f0d4a3f9d171e6290c5a548f4f1b6a099f1","false","Recovered byte-identically from the historical newsletter branch."
"wiki/newsletters/vanishing-gradients/vanishing-gradients.md","historical-committed-newsletter-baseline","cfd9f7f264b1e0e1caf2de5a92d78974a1af5a28","d102343d504b64fa2a08b44294b3bc588bc912ab38ca3e8d6d804a0a29877c54","d102343d504b64fa2a08b44294b3bc588bc912ab38ca3e8d6d804a0a29877c54","false","Recovered byte-identically from the historical newsletter branch."
